"x"
"1"	-0.807182226091619
"2"	-0.0221520083149715
"3"	0.802530304345475
"4"	0.190683372227521
"5"	-0.762486796177695
"6"	-0.350805599424837
"7"	0.688817620298479
"8"	0.495457299687518
"9"	-0.584771587364101
"10"	-0.618259333033979
"11"	0.454937127426965
"12"	0.713796129793642
"13"	-0.3050399401703
"14"	-0.777854517229405
"15"	0.141690491552125
"16"	0.807609520455351
"17"	0.0279075077434982
"18"	-0.801748943829216
"19"	-0.196274785947634
"20"	0.760531238780213
"21"	0.355986346091478
"22"	-0.685774106101003
"23"	-0.499998908372689
"24"	0.580774335342738
"25"	0.621961518794664
"26"	-0.450162416395859
"27"	-0.716495626237794
"28"	0.299698334885922
"29"	0.779432276563838
"30"	-0.136017556807516
"31"	-0.807995963493416
"32"	-0.0336615955261013
"33"	0.800927028432935
"34"	0.201856271497018
"35"	-0.758537211418561
"36"	-0.361149085894915
"37"	0.682695903380629
"38"	0.504515225604848
"39"	-0.576747706003611
"40"	-0.625632243865606
"41"	0.445364934791834
"42"	0.719158880171891
"43"	-0.294341569955737
"44"	-0.780970609862596
"45"	0.130337741884592
"46"	0.80834153565836
"47"	0.0394139806036638
"48"	-0.800064599731591
"49"	-0.207427546547298
"50"	0.756504814956658
"51"	0.366293557688196
"52"	-0.679583167842137
"53"	-0.509006022935045
"54"	0.572691903025778
"55"	0.629271322570458
"56"	-0.440544925285981
"57"	-0.721785756880514
"58"	0.288969916341073
"59"	0.78246943931214
"60"	-0.124651334085524
"61"	-0.8086462194701
"62"	-0.0451643720031967
"63"	0.799161701349428
"64"	0.212988329286577
"65"	-0.754434152199247
"66"	-0.371419501248419
"67"	0.676436056937079
"68"	0.513471073205205
"69"	-0.568607131563986
"70"	-0.632878570833642
"71"	0.435702631688921
"72"	0.724376123488316
"73"	-0.283583645756375
"74"	-0.783928689097155
"75"	0.118958621045973
"76"	0.808909999516809
"77"	0.0509124788525571
"78"	-0.798218378957772
"79"	-0.218538338433689
"80"	0.752325327886697
"81"	0.376526657289896
"82"	-0.673254729855819
"83"	-0.517910150559618
"84"	0.564493598238299
"85"	0.63645380618966
"86"	-0.430838298938471
"87"	-0.726929848966739
"88"	0.278183030655455
"89"	0.785348285404385
"90"	-0.113259890720535
"91"	-0.809132862455697
"92"	-0.0566580103951617
"93"	0.797234680272713
"94"	0.224077293252432
"95"	-0.750178448689703
"96"	-0.381614767477269
"97"	0.670039347519476
